Site ID,Site Name,Latitude,Longitude,Elevation,Remarks,Agency Landowner,Aspect,Created Date,Area Name,Group Name,State,Status,Slope
"1335","Whitetail Peak","44.12583333333333","-103.84388888888888","6860","Whitetail Peak RAWS (392607)is not listed in drop down menu, but is the one being used.","USFS - US Forest Service","NW","2012-05-31T05:00Z","Rocky Mountain","Black Hills NF","South Dakota","Active","10"
"1336","Wild West","43.870555555555555","-116.7775","2593","","BLM - Bureau of Land Management","","2006-01-01T06:00Z","Great Basin","Boise FO","Idaho","Active","0"
"1338","Willow Creek","44.84305555555556","-108.09472222222222","4310","","BLM - Bureau of Land Management","W","2020-07-13T05:00Z","Rocky Mountain","Wind River-Bighorn Basin District","Wyoming","Active","5"
"1340","Wilson","44.26694444444444","-103.38583333333334","3900","","OTHR - Other","S","2021-08-31T05:00Z","Rocky Mountain","State Of South Dakota","South Dakota","Active","20"
"1342","Woodbine","45.352222222222224","-109.90583333333333","5280","","USFS - US Forest Service","S","2016-07-13T05:00Z","Northern Rockies","Custer - Gallatin National Forest","Montana","Active","20"
"1348","Wraith Falls","44.93833333333333","-110.62027777777777","6850","Live fuels sampled include both new and old growth.","NPS - National Park Service","NW","2010-07-02T05:00Z","Northern Rockies","Yellowstone National Park","Wyoming","Active","20"
"1350","WY Hall Creek","42.651111111111106","-108.4475","6350","Site is approximately 20 miles southeast of Lander,WY.


2006 to present, juniper moisture values are an average of new and old growth. 2003-2005 juniper values are new growth only.  Individual new and old values may be obtained by contacting Fuels Specialist at Lander Field Office.","BLM - Bureau of Land Management","NE","2008-06-26T05:00Z","Rocky Mountain","Wind River-Bighorn Basin District","Wyoming","Active","5"
"1352","WYSHF Elkhorn","43.67916666666667","-109.61055555555555","8115","","USFS - US Forest Service","","2023-06-20T05:00Z","Rocky Mountain","Shoshone NF","Wyoming","Active","0"
"1353","WYSHF Rock Creek","42.53388888888889","-108.79222222222222","8615","","USFS - US Forest Service","","2023-06-20T05:00Z","Rocky Mountain","Shoshone NF","Wyoming","Active","0"
"1354","Yellow John","36.15416666666667","-113.54166666666667","6160","","BLM - Bureau of Land Management","","2006-01-01T06:00Z","Great Basin","Arizona Strip District","Arizona","Active","0"
"1356","Yellowstone","40.54361111111111","-110.33040833333332","7779","","USFS - US Forest Service","W","2007-08-30T05:00Z","Great Basin","Ashley NF","Utah","Active","3"
"255","COF Cow Trap","34.72","-111.09083333333332","6460","","USFS - US Forest Service","NW","2012-04-18T05:00Z","Southwest","USFS - Coconino NF","Arizona","Active","3"
"1360","ZUA Buttes","35.14083333333333","-108.9413888888889","6660","","BIA - Bureau of Indian Affairs","SW","2007-05-02T05:00Z","Southwest","BIA - Zuni Agency","New Mexico","Active","2"
"1361","ZUA Repeater","34.96555555555556","-108.58666666666666","7624","","BIA - Bureau of Indian Affairs","SE","2007-05-02T05:00Z","Southwest","BIA - Zuni Agency","New Mexico","Active","8"
"1363","ZZZ - CAF Cebolla","36.52777777777778","-106.44583333333334","8170","Average height 40 feet, Percent dead 10%, Continuity of layer Patchy","USFS - US Forest Service","S","2012-07-05T05:00Z","Southwest","USFS - Carson NF","New Mexico","Active","5"
"1364","ZZZ - CAF Lucero Lakes","36.79972222222222","-106.12083333333332","9458","","USFS - US Forest Service","S","2012-05-18T05:00Z","Southwest","USFS - Carson NF","New Mexico","Active","15"
"1365","ZZZ - CAF Malpais","36.6175","-106.01138888888889","8693","","USFS - US Forest Service","S","2012-05-18T05:00Z","Southwest","USFS - Carson NF","New Mexico","Active","15"
"1366","ZZZ - CAF MDLV","36.41083333333333","-106.55722222222222","7700","Average height 30 feet  Percent dead 10-20%  Continuity of layer Patchy","USFS - US Forest Service","N","2012-07-05T05:00Z","Southwest","USFS - Carson NF","New Mexico","Active","15"
"1367","ZZZ - CAF Pine Canyon","36.34166666666667","-106.26472222222222","7790","","USFS - US Forest Service","S","2014-01-03T06:00Z","Southwest","USFS - Carson NF","New Mexico","Active","10"
"1368","ZZZ - CAF Portrero","36.41694444444444","-106.17722222222223","7970","","USFS - US Forest Service","S","2014-01-03T06:00Z","Southwest","USFS - Carson NF","New Mexico","Active","10"
"1421","D8 - Harvey 8-Mile","46.5959","-113.4347","5660","70% sheltered, ponderosa pine stand, 1000 hr and live fuel moistures","USFS - US Forest Service","null","2024-05-31T06:00Z","Northern Rockies","Beaverhead-Deerlodge NF","Montana","Active","null"
"1422","D6 - Bear Creek","45.1562","-111.5513","6379","20% Douglas-fir canopy cover, site is a relatively dry south aspect with a 25 degree slope. Live moisture taken from juniper, sagebrush, Douglas-fir. 1 hr, 10 hr, 100 hr, 1000 hr, litter, and duff samples taken as well. ","USFS - US Forest Service","null","2014-06-09T06:00Z","Northern Rockies","Beaverhead-Deerlodge NF","Montana","Active","null"
"1427","Bolton Creek","42.5951","-106.5589","5500","The site is Mid-slope, southwest aspect, with scattered Ponderosa, Wyoming Big Sage, and Juniper.  ","BLM - Bureau of Land Management","null","2024-06-05T06:00Z","Rocky Mountain","Wyoming High Plains District","Wyoming","Active","null"
"1428","Sula  RAWS","45.814","-113.9723","5000","Aspect - SE, Slope - 10%","USFS - US Forest Service","null","2024-06-03T06:00Z","Northern Rockies","Bitterroot National Forest","Montana","Active","null"
"1429","Log Chute","37.3522","-107.9147","8254","New collection site established June 2024 near the Log Chute RAWS","USFS - US Forest Service","null","2024-06-07T06:00Z","Rocky Mountain","San Juan NF","Colorado","Active","null"
"1430","Haycamp Mesa","37.4951","-108.38","7900","","USFS - US Forest Service","null","2018-04-30T06:00Z","Rocky Mountain","San Juan NF","Colorado","Active","null"
"1431","Taylor Mesa","37.6216","-108.2119","9812","","USFS - US Forest Service","null","2021-05-14T06:00Z","Rocky Mountain","San Juan NF","Colorado","Active","null"
"1432","Turkey Springs 2","37.2963","-107.1625","8100","Moved from original Turkey Springs site in 2018.","USFS - US Forest Service","null","2018-05-01T06:00Z","Rocky Mountain","San Juan NF","Colorado","Active","null"
"1433","Chimney Rock","37.1753","-107.3053","6660","","USFS - US Forest Service","null","2018-05-01T06:00Z","Rocky Mountain","San Juan NF","Colorado","Active","null"
"1434","Four Mile","37.4091","-107.0539","9190","","USFS - US Forest Service","null","2023-05-01T06:00Z","Rocky Mountain","San Juan NF","Colorado","Active","null"
"1435","Bunkhouse  Little Rock Creek RAWS","46.0339","-114.2488","4760","Aspect - SE","USFS - US Forest Service","null","2024-06-10T06:00Z","Northern Rockies","Bitterroot National Forest","Montana","Active","null"
"1436","Toms Wash","46.6708","-103.4764","2432","Collection site is 150 yards off main road","USFS - US Forest Service","null","2024-06-03T05:00Z","Northern Rockies","Dakota Prairie Grassland","North Dakota","Inactive","null"
"1437","Flat Top Butte","47.4483","-103.4862","2495","Collection site is 25 yards off main road","USFS - US Forest Service","null","2024-06-03T05:00Z","Northern Rockies","Dakota Prairie Grassland","North Dakota","Inactive","null"
"1440","D4 - Highlands","45.7896","-112.5089","7850","Level ridgetop, 80% vegetation cover. High elevation site. ","USFS - US Forest Service","null","2024-06-04T06:00Z","Northern Rockies","Beaverhead-Deerlodge NF","Montana","Active","null"
"1446","Hartman","35.5666","-105.5","8470","","USFS - US Forest Service","null","2024-06-13T06:00Z","Southwest","USFS - Santa Fe NF","New Mexico","Active","null"
"1447","Buttermilk","44.6841","-111.2528","6770","","USFS - US Forest Service","null","2024-06-12T06:00Z","Northern Rockies","Custer - Gallatin National Forest","Montana","Active","null"
"1449","Deer Creek #1","46.7963","-113.8977","5500","Upper 3rd of slope; Canopy Cover is 50% shaded; Slope 20%; Species to be collected:  Douglas-fir, Alder, Huckleberry","USFS - US Forest Service","null","2024-06-25T06:00Z","Northern Rockies","Lolo National Forest","Montana","Active","null"
"1450","Deer Creek #2","46.7816","-113.9024","5800","Ridgetop; North Aspect; 50% Canopy Cover; Slope 10%; Species to Collect:  Douglas-fir, Alder, Huckleberry","USFS - US Forest Service","null","2024-06-25T06:00Z","Northern Rockies","Lolo National Forest","Montana","Active","null"
"1451","Deer Creek #3","46.781","-113.8983","5800","South Aspect; Ridgetop; 50% Canopy Cover; Slope 5%; Species to collect:  Douglas-fir, Snowberry; Ninebark","USFS - US Forest Service","null","2024-06-25T06:00Z","Northern Rockies","Lolo National Forest","Montana","Active","null"
"979","Red Creek","41.0475","-107.80805555555555","6475","This is NOT fuel moisture data. This is annual grass fuel loading for cheat grass.","N/A","","2009-10-14T05:00Z","Rocky Mountain","Wyoming High Desert District","Wyoming","Active","0"
"796","Moran","43.83861111111111","-110.50166666666667","6800","","NPS - National Park Service","SW","2006-01-01T06:00Z","Great Basin","Grand Teton NP","Wyoming","Active","40"
"167","Cache Creek","43.46472222222223","-110.73277777777778","6475","","USFS - US Forest Service","NE","2010-06-30T05:00Z","Great Basin","Bridger-Teton NF","Wyoming","Active","0"
"184","Camp Creek","42.34027777777778","-107.57305555555556","7480","Site is approximately 6 miles west of Muddy Gap, WY.
2003-2005 juniper values are for new growth.

After 2005, juniper value shown is average of new and old growth. Individual values may be obtained from the Fuels Specialist in the Lander Field Office.","BLM - Bureau of Land Management","W","2008-06-26T05:00Z","Rocky Mountain","Wind River-Bighorn Basin District","Wyoming","Active","20"
"238","CNF Reddington Pass","32.30305555555555","-110.58083333333333","4305","","USFS - US Forest Service","SE","2012-01-26T06:00Z","Southwest","USFS - Coronado NF","Arizona","Active","10"
"329","D06_Ute Canyon","37.059999999999995","-102.63","4275","near Ute Canyon RAWS","USFS - US Forest Service","","2008-07-22T05:00Z","Rocky Mountain","PSICC","Colorado","Active","0"
"354","D9 North Rampart","39.10888888888889","-105.03666666666666","9310","08_22_2022 updated elevation, lat & long","USFS - US Forest Service","S","2008-06-14T05:00Z","Rocky Mountain","PSICC","Colorado","Active","20"
"388","Dry Blood Creek","47.246944444444445","-108.36972222222222","3105","","BLM - Bureau of Land Management","W","2020-05-20T05:00Z","Northern Rockies","Lewistown BLM Dispatch","Montana","Active","40"
"405","Ekalaka Hills #1","45.8775","-104.49027777777778","3746","","BLM - Bureau of Land Management","W","2011-05-20T05:00Z","Northern Rockies","Miles City BLM Dispatch","Montana","Active","20"
"422","Emmett North Zone","44.09111111111111","-115.88055555555555","4560","07-17-23: Time: 12:15 Temp: 81 Degrees RH: 37 Percent Wind: 0-3 G5 W Sky: 0 Percent CC: Current Fine Grass Stage GREEN: Seasonal New Growth ABOVE AVERAGE: Little Anderson RAWS site location received 0.05 inches of rain since last observation. Puddles in the road are just about dried up. The area is still in full green-up (extremely green), live grasses are about 24-36 inches tall. Flowers on the shrubs are peaking-declining, fruits are presenting. All shrubs showing above normal live moisture content for this time of year. Both Conifer species are experiencing active needle growth, Ponderosa Pines having a drink while Douglas firs are still below average.","USFS - US Forest Service","SW","2007-05-07T05:00Z","Great Basin","Boise NF","Idaho","Active","35"
"460","Foothills North","48.87722222222222","-114.88361111111112","3869","","USFS - US Forest Service","N","2021-03-05T06:00Z","Northern Rockies","Kootenai National Forest","Montana","Active","0"
"479","Garfield County Airport","39.51833333333333","-107.72277777777778","5555","","BLM - Bureau of Land Management","S","2009-06-22T05:00Z","Rocky Mountain","Glenwood Springs Field Office","Colorado","Active","0"
"500","GNF Five Springs Divide","33.74166666666667","-108.47805555555556","8800","","USFS - US Forest Service","N","2017-04-18T05:00Z","Southwest","USFS - Gila NF","New Mexico","Active","20"
"519","Great Divide","40.7575","-107.8536111111111","7200","Sample site is at Great Divide RAWS.","BLM - Bureau of Land Management","W","2008-06-24T05:00Z","Rocky Mountain","Little Snake Field Office","Colorado","Active","0"
"553","Hebgen Lake","44.66861111111111","-111.09916666666666","6665","The average height of the stands are 60 feet. 1% of the fuels are dead.","USFS - US Forest Service","","2009-03-12T05:00Z","Northern Rockies","Custer - Gallatin National Forest","Montana","Active","0"
"588","Horse Hollow","38.663888888888884","-112.68333333333334","6010","","BLM - Bureau of Land Management","","2006-01-01T06:00Z","Great Basin","Fillmore Field Office","Utah","Active","0"
"1457","Mush Creek","43.7968","-104.4607","4110","","USFS - US Forest Service","null","2024-06-25T06:00Z","Rocky Mountain","Wyoming High Plains District","Wyoming","Active","null"
"1475","Sage","42.7167","-111.0214","6725","5 Miles South of Sage Junction","BLM - Bureau of Land Management","null","2020-06-15T06:00Z","Rocky Mountain","Wyoming High Desert District","Wyoming","Active","null"
"1476","Kemmerer","41.7968","-110.5321","7035","1/4 Mile E of Kemmerer","OTHR - Other","null","2020-06-15T06:00Z","Rocky Mountain","Wyoming High Desert District","Wyoming","Active","null"
"1477","Yellow Creek","41.2102","-111.0216","6820","3 miles SW of Evanston","BLM - Bureau of Land Management","null","2021-06-15T06:00Z","Rocky Mountain","Wyoming High Desert District","Wyoming","Active","null"
"1478","TA","41.2952","-110.5572","6973","Bridger Butte west of Fort Bridger","BLM - Bureau of Land Management","null","2021-06-15T06:00Z","Rocky Mountain","Wyoming High Desert District","Wyoming","Active","null"
"1479","Bridger Airport","41.4012","-110.9818","6917","1 miles east of airport","BLM - Bureau of Land Management","null","2021-06-15T06:00Z","Rocky Mountain","Wyoming High Desert District","Wyoming","Active","null"
"1480","Cokeville","41.9979","-110.9818","6912","Mouth of Cristy Canyon","BLM - Bureau of Land Management","null","2021-06-15T06:00Z","Rocky Mountain","Wyoming High Desert District","Wyoming","Active","null"
"1485","Moss Agate","42.3984","-106.0677","7200","WX Zone 420, North Shirley Basin/BLM Road 3141","BLM - Bureau of Land Management","null","2020-05-01T06:00Z","Rocky Mountain","Wyoming High Desert District","Wyoming","Active","null"
"1486","7E Ranch","42.4203","-106.0677","7265","WX Zone 420, North Shirley Basin/east CC Road 97","BLM - Bureau of Land Management","null","2020-06-01T06:00Z","Rocky Mountain","Wyoming High Desert District","Wyoming","Active","null"
